range,Precipitation,Hazen frequency,Parametre de  gumbel(u)
38712,38.59999847,0.916378657324117,2.438111407085174
38713,38.59999847,0.9164023293248745,2.4384072607569016
38714,38.59999847,0.916426001325632,2.438703194338305
38715,38.59999847,0.9164496733263895,2.438999207874826
38716,38.59999847,0.9164733453271471,2.439295301411947
38717,38.59999847,0.9164970173279046,2.439591474995185
38718,38.59999847,0.916520689328662,2.4398877286700986
38719,38.59999847,0.9165443613294195,2.4401840624822855
38720,38.59999847,0.9165680333301771,2.4404804764773815
38721,38.59999847,0.9165917053309346,2.4407769707010596
38722,38.59999847,0.9166153773316921,2.4410735451990337
38723,38.59999847,0.9166390493324496,2.4413702000170563
38724,38.59999847,0.916662721333207,2.4416669352009186
38725,38.59999847,0.9166863933339646,2.4419637507964524
38726,38.7,0.9167100653347221,2.442260646849524
38727,38.7,0.9167337373354796,2.442557623406043
38728,38.7,0.9167574093362371,2.4428546805119575
38729,38.70000076,0.9167810813369947,2.443151818213255
38730,38.70000076,0.9168047533377521,2.44344903655596
38731,38.70000076,0.9168284253385096,2.443746335586137
38732,38.70000076,0.9168520973392671,2.4440437153498924
38733,38.70000076,0.9168757693400246,2.4443411758933697
38734,38.70000076,0.9168994413407822,2.444638717262753
38735,38.70000076,0.9169231133415396,2.4449363395042636
38736,38.79999924,0.9169467853422971,2.4452340426641643
38737,38.79999924,0.9169704573430546,2.445531826788757
38738,38.79999924,0.9169941293438122,2.4458296919243847
38739,38.79999924,0.9170178013445697,2.446127638117426
38740,38.79999924,0.9170414733453272,2.4464256654143033
38741,38.79999924,0.9170651453460846,2.4467237738614767
38742,38.79999924,0.9170888173468421,2.4470219635054464
38743,38.79999924,0.9171124893475997,2.4473202343927545
38744,38.79999924,0.9171361613483572,2.4476185865699778
38745,38.79999924,0.9171598333491147,2.447917020083738
38746,38.79999924,0.9171835053498721,2.4482155349806947
38747,38.79999924,0.9172071773506296,2.448514131307548
38748,38.79999924,0.9172308493513872,2.448812809111039
38749,38.9,0.9172545213521447,2.449111568437945
38750,38.9,0.9172781933529022,2.449410409335088
38751,38.9,0.9173018653536597,2.449709331849328
38752,38.90000153,0.9173255373544172,2.450008336027567
38753,38.90000153,0.9173492093551747,2.4503074219167433
38754,38.90000153,0.9173728813559322,2.450606589563839
38755,38.90000153,0.9173965533566897,2.450905839015877
38756,38.90000153,0.9174202253574472,2.4512051703199176
38757,38.90000153,0.9174438973582048,2.4515045835230658
38758,38.90000153,0.9174675693589622,2.4518040786724615
38759,38.90000153,0.9174912413597197,2.4521036558152898
38760,39.0,0.9175149133604772,2.4524033149987745
38761,39.0,0.9175385853612348,2.4527030562701824
38762,39.0,0.9175622573619923,2.4530028796768155
38763,39.0,0.9175859293627497,2.453302785266022
38764,39.0,0.9176096013635072,2.453602773085189
38765,39.0,0.9176332733642647,2.453902843181744
38766,39.0,0.9176569453650223,2.454202995603157
38767,39.0,0.9176806173657798,2.454503230396935
38768,39.0,0.9177042893665373,2.4548035476106307
38769,39.0,0.9177279613672947,2.455103947291836
38770,39.0,0.9177516333680523,2.455404429488184
38771,39.0,0.9177753053688098,2.455704994247346
38772,39.0,0.9177989773695673,2.4560056416170393
38773,39.0,0.9178226493703248,2.4563063716450193
38774,39.0,0.9178463213710822,2.4566071843790844
38775,39.0,0.9178699933718398,2.456908079867074
38776,39.0,0.9178936653725973,2.457209058156866
38777,39.0,0.9179173373733548,2.457510119296384
38778,39.0,0.9179410093741123,2.45781126333359
38779,39.0,0.9179646813748698,2.4581124903164895
38780,39.0,0.9179883533756273,2.4584138002931293
38781,39.0,0.9180120253763848,2.4587151933115945
38782,39.0,0.9180356973771423,2.4590166694200164
38783,39.0,0.9180593693778998,2.459318228666566
38784,39.0,0.9180830413786574,2.459619871099457
38785,39.0,0.9181067133794149,2.459921596766941
38786,39.0,0.9181303853801723,2.460223405717317
38787,39.0,0.9181540573809298,2.460525297998923
38788,39.0,0.9181777293816873,2.4608272736601386
38789,39.0,0.9182014013824449,2.4611293327493877
38790,39.0,0.9182250733832024,2.4614314753151323
38791,39.0,0.9182487453839598,2.4617337014058798
38792,39.0,0.9182724173847173,2.462036011070179
38793,39.0,0.9182960893854749,2.4623384043566214
38794,39.0,0.9183197613862324,2.4626408813138374
38795,39.0,0.9183434333869899,2.4629434419905043
38796,39.0,0.9183671053877474,2.4632460864353387
38797,39.0,0.9183907773885048,2.4635488146971007
38798,39.0,0.9184144493892624,2.463851626824594
38799,39.0,0.9184381213900199,2.4641545228666613
38800,39.0,0.9184617933907774,2.4644575028721905
38801,39.0,0.9184854653915349,2.464760566890112
38802,39.0,0.9185091373922925,2.4650637149693995
38803,39.0,0.9185328093930499,2.4653669471590653
38804,39.0,0.9185564813938074,2.465670263508169
38805,39.0,0.9185801533945649,2.4659736640658108
38806,39.0,0.9186038253953224,2.4662771488811344
38807,39.0,0.91862749739608,2.4665807180033283
38808,39.0,0.9186511693968374,2.466884371481618
38809,39.0,0.9186748413975949,2.467188109365278
38810,39.0,0.9186985133983524,2.4674919317036226
38811,39.0,0.9187221853991099,2.467795838546011
38812,39.0,0.9187458573998675,2.468099829941846
38813,39.0,0.918769529400625,2.4684039059405687
38814,39.0,0.9187932014013824,2.4687080665916694
38815,39.0,0.9188168734021399,2.4690123119446787
38816,39.0,0.9188405454028975,2.4693166420491726
38817,39.0,0.918864217403655,2.469621056954766
38818,39.0,0.9188878894044125,2.4699255567111216
38819,39.0,0.9189115614051699,2.4702301413679444
38820,39.0,0.9189352334059274,2.470534810974982
38821,39.09999847,0.918958905406685,2.4708395655820286
38822,39.09999847,0.9189825774074425,2.4711444052389164
38823,39.09999847,0.9190062494082,2.471449329995526
38824,39.09999847,0.9190299214089575,2.47175433990178
38825,39.09999847,0.919053593409715,2.472059435007646
38826,39.09999847,0.9190772654104725,2.472364615363133
38827,39.09999847,0.91910093741123,2.4726698810182963
38828,39.09999847,0.9191246094119875,2.472975232023234
38829,39.1,0.919148281412745,2.473280668428088
38830,39.1,0.9191719534135026,2.4735861902830467
38831,39.2,0.91919562541426,2.473891797638337
38832,39.20000076,0.9192192974150175,2.4741974905442357
38833,39.20000076,0.919242969415775,2.474503269051061
38834,39.20000076,0.9192666414165325,2.474809133209176
38835,39.20000076,0.9192903134172901,2.4751150830689896
38836,39.20000076,0.9193139854180475,2.4754211186809503
38837,39.20000076,0.919337657418805,2.4757272400955554
38838,39.20000076,0.9193613294195625,2.476033447363346
38839,39.20000076,0.9193850014203201,2.476339740534908
38840,39.20000076,0.9194086734210776,2.4766461196608685
38841,39.20000076,0.919432345421835,2.4769525847919027
38842,39.20000076,0.9194560174225925,2.4772591359787293
38843,39.20000076,0.91947968942335,2.4775657732721124
38844,39.20000076,0.9195033614241076,2.477872496722861
38845,39.29999924,0.9195270334248651,2.4781793063818265
38846,39.29999924,0.9195507054256226,2.478486202299907
38847,39.4,0.91957437742638,2.4787931845280458
38848,39.4,0.9195980494271376,2.479100253117233
38849,39.40000153,0.9196217214278951,2.4794074081184974
38850,39.40000153,0.9196453934286526,2.4797146495829194
38851,39.40000153,0.9196690654294101,2.4800219775616217
38852,39.40000153,0.9196927374301676,2.480329392105773
38853,39.40000153,0.9197164094309251,2.480636893266588
38854,39.40000153,0.9197400814316826,2.4809444810953223
38855,39.5,0.9197637534324401,2.4812521556432823
38856,39.5,0.9197874254331976,2.4815599169618174
38857,39.5,0.9198110974339552,2.481867765102324
38858,39.5,0.9198347694347127,2.48217570011624
38859,39.5,0.9198584414354701,2.4824837220550524
38860,39.5,0.9198821134362276,2.4827918309702937
38861,39.5,0.9199057854369851,2.4831000269135406
38862,39.5,0.9199294574377427,2.4834083099364186
38863,39.5,0.9199531294385002,2.483716680090593
38864,39.5,0.9199768014392576,2.4840251374277806
38865,39.5,0.9200004734400151,2.4843336819997415
38866,39.5,0.9200241454407726,2.484642313858283
38867,39.5,0.9200478174415302,2.484951033055258
38868,39.5,0.9200714894422877,2.4852598396425636
38869,39.5,0.9200951614430452,2.4855687336721455
38870,39.5,0.9201188334438026,2.4858777151959943
38871,39.5,0.9201425054445602,2.486186784266149
38872,39.5,0.9201661774453177,2.4864959409346903
38873,39.5,0.9201898494460752,2.4868051852537487
38874,39.5,0.9202135214468327,2.4871145172755003
38875,39.5,0.9202371934475901,2.4874239370521685
38876,39.5,0.9202608654483477,2.4877334446360235
38877,39.59999847,0.9202845374491052,2.488043040079378
38878,39.59999847,0.9203082094498627,2.488352723434595
38879,39.59999847,0.9203318814506202,2.488662494754084
38880,39.59999847,0.9203555534513778,2.488972354090302
38881,39.59999847,0.9203792254521352,2.4892823014957477
38882,39.59999847,0.9204028974528927,2.489592337022973
38883,39.59999847,0.9204265694536502,2.489902460724573
38884,39.59999847,0.9204502414544077,2.4902126726531906
38885,39.59999847,0.9204739134551653,2.490522972861518
38886,39.7,0.9204975854559228,2.4908333614022884
38887,39.70000076,0.9205212574566802,2.491143838328288
38888,39.70000076,0.9205449294574377,2.4914544036923476
38889,39.70000076,0.9205686014581953,2.491765057547348
38890,39.70000076,0.9205922734589528,2.492075799946211
38891,39.70000076,0.9206159454597103,2.4923866309419114
38892,39.70000076,0.9206396174604677,2.4926975505874696
38893,39.79999924,0.9206632894612252,2.493008558935954
38894,39.79999924,0.9206869614619828,2.493319656040481
38895,39.79999924,0.9207106334627403,2.4936308419542113
38896,39.79999924,0.9207343054634978,2.493942116730356
38897,39.79999924,0.9207579774642553,2.494253480422174
38898,39.79999924,0.9207816494650127,2.494564933082971
38899,39.79999924,0.9208053214657703,2.494876474766102
38900,39.79999924,0.9208289934665278,2.4951881055249663
38901,39.90000153,0.9208526654672853,2.495499825413014
38902,39.90000153,0.9208763374680428,2.495811634483743
38903,39.90000153,0.9209000094688004,2.4961235327907003
38904,40.0,0.9209236814695578,2.4964355203874766
38905,40.0,0.9209473534703153,2.4967475973277145
38906,40.0,0.9209710254710728,2.4970597636651037
38907,40.0,0.9209946974718303,2.497372019453383
38908,40.0,0.9210183694725879,2.49768436474634
38909,40.0,0.9210420414733453,2.4979967995978054
38910,40.0,0.9210657134741028,2.4983093240616654
38911,40.0,0.9210893854748603,2.498621938191851
38912,40.0,0.9211130574756179,2.4989346420423435
38913,40.0,0.9211367294763754,2.499247435667169
38914,40.0,0.9211604014771329,2.499560319120406
38915,40.0,0.9211840734778903,2.499873292456181
38916,40.0,0.9212077454786478,2.5001863557286685
38917,40.0,0.9212314174794054,2.500499508992094
38918,40.0,0.9212550894801629,2.500812752300727
38919,40.0,0.9212787614809204,2.5011260857088895
38920,40.0,0.9213024334816778,2.5014395092709534
38921,40.0,0.9213261054824353,2.501753023041338
38922,40.0,0.9213497774831929,2.5020666270745124
38923,40.0,0.9213734494839504,2.502380321424993
38924,40.0,0.9213971214847079,2.502694106147347
38925,40.0,0.9214207934854654,2.503007981296191
38926,40.0,0.9214444654862229,2.503321946926193
38927,40.0,0.9214681374869804,2.503636003092065
38928,40.0,0.9214918094877379,2.5039501498485723
38929,40.0,0.9215154814884954,2.50426438725053
38930,40.0,0.9215391534892529,2.504578715352801
38931,40.0,0.9215628254900105,2.5048931342103002
38932,40.0,0.9215864974907679,2.5052076438779887
38933,40.0,0.9216101694915254,2.50552224441088
38934,40.0,0.9216338414922829,2.5058369358640373
38935,40.0,0.9216575134930405,2.5061517182925743
38936,40.0,0.921681185493798,2.506466591751651
38937,40.0,0.9217048574945554,2.506781556296481
38938,40.0,0.9217285294953129,2.5070966119823272
38939,40.0,0.9217522014960704,2.507411758864502
38940,40.0,0.921775873496828,2.507726996998371
38941,40.0,0.9217995454975855,2.508042326439343
38942,40.0,0.921823217498343,2.508357747242884
38943,40.0,0.9218468894991004,2.5086732594645076
38944,40.0,0.921870561499858,2.50898886315978
38945,40.0,0.9218942335006155,2.5093045583843123
38946,40.0,0.921917905501373,2.5096203451937726
38947,40.0,0.9219415775021305,2.509936223643876
38948,40.0,0.9219652495028879,2.5102521937903894
38949,40.0,0.9219889215036455,2.5105682556891322
38950,40.0,0.922012593504403,2.5108844093959695
38951,40.0,0.9220362655051605,2.5112006549668218
38952,40.0,0.922059937505918,2.511516992457659
38953,40.0,0.9220836095066755,2.511833421924503
38954,40.0,0.922107281507433,2.512149943423427
38955,40.0,0.9221309535081905,2.512466557010551
38956,40.0,0.922154625508948,2.512783262742051
38957,40.0,0.9221782975097055,2.5131000606741534
38958,40.0,0.9222019695104631,2.5134169508631357
38959,40.0,0.9222256415112206,2.513733933365324
38960,40.0,0.922249313511978,2.5140510082370993
38961,40.0,0.9222729855127355,2.5143681755348926
38962,40.0,0.922296657513493,2.514685435315187
38963,40.0,0.9223203295142506,2.515002787634519
38964,40.0,0.9223440015150081,2.515320232549471
38965,40.0,0.9223676735157655,2.5156377701166823
38966,40.0,0.922391345516523,2.515955400392843
38967,40.0,0.9224150175172806,2.516273123434696
38968,40.0,0.9224386895180381,2.5165909392990318
38969,40.0,0.9224623615187956,2.5169088480426973
38970,40.0,0.922486033519553,2.51722684972259
38971,40.0,0.9225097055203105,2.51754494439566
38972,40.0,0.9225333775210681,2.5178631321189107
38973,40.0,0.9225570495218256,2.5181814129493922
38974,40.0,0.9225807215225831,2.518499786944213
38975,40.0,0.9226043935233406,2.518818254160532
38976,40.0,0.9226280655240982,2.519136814655562
38977,40.0,0.9226517375248556,2.5194554684865644
38978,40.0,0.9226754095256131,2.5197742157108554
38979,40.0,0.9226990815263706,2.520093056385805
38980,40.0,0.9227227535271281,2.5204119905688347
38981,40.0,0.9227464255278857,2.52073101831742
38982,40.0,0.9227700975286431,2.521050139689086
38983,40.0,0.9227937695294006,2.5213693547414135
38984,40.0,0.9228174415301581,2.5216886635320366
38985,40.0,0.9228411135309156,2.5220080661186404
38986,40.0,0.9228647855316732,2.522327562558966
38987,40.0,0.9228884575324307,2.5226471529108028
38988,40.0,0.9229121295331881,2.5229668372319978
38989,40.0,0.9229358015339456,2.52328661558045
38990,40.0,0.9229594735347032,2.523606488014113
38991,40.0,0.9229831455354607,2.5239264545909896
38992,40.0,0.9230068175362182,2.5242465153691405
38993,40.0,0.9230304895369756,2.524566670406678
38994,40.0,0.9230541615377331,2.5248869197617685
38995,40.0,0.9230778335384907,2.525207263492634
38996,40.0,0.9231015055392482,2.5255277016575444
38997,40.0,0.9231251775400057,2.525848234314829
38998,40.0,0.9231488495407632,2.5261688615228697
38999,40.0,0.9231725215415207,2.5264895833401027
39000,40.0,0.9231961935422782,2.5268103998250147
39001,40.0,0.9232198655430357,2.5271313110361504
39002,40.0,0.9232435375437932,2.5274523170321075
39003,40.0,0.9232672095445507,2.527773417871538
39004,40.0,0.9232908815453083,2.528094613613149
39005,40.0,0.9233145535460657,2.5284159043156986
39006,40.0,0.9233382255468232,2.5287372900380025
39007,40.0,0.9233618975475807,2.52905877083893
39008,40.0,0.9233855695483383,2.529380346777407
39009,40.0,0.9234092415490958,2.5297020179124083
39010,40.0,0.9234329135498532,2.530023784302969
39011,40.0,0.9234565855506107,2.530345646008177
39012,40.0,0.9234802575513682,2.5306676030871746
39013,40.0,0.9235039295521258,2.5309896555991616
39014,40.0,0.9235276015528833,2.5313118036033866
39015,40.0,0.9235512735536408,2.5316340471591596
39016,40.0,0.9235749455543982,2.5319563863258425
39017,40.0,0.9235986175551557,2.532278821162854
39018,40.0,0.9236222895559133,2.5326013517296677
39019,40.0,0.9236459615566708,2.5329239780858095
39020,40.0,0.9236696335574283,2.5332467002908645
39021,40.0,0.9236933055581857,2.5335695184044718
39022,40.0,0.9237169775589433,2.5338924324863275
39023,40.0,0.9237406495597008,2.534215442596179
39024,40.0,0.9237643215604583,2.534538548793833
39025,40.0,0.9237879935612158,2.534861751139152
39026,40.0,0.9238116655619732,2.5351850496920525
39027,40.0,0.9238353375627308,2.5355084445125096
39028,40.0,0.9238590095634883,2.5358319356605494
39029,40.0,0.9238826815642458,2.5361555231962583
39030,40.0,0.9239063535650033,2.5364792071797773
39031,40.0,0.9239300255657609,2.5368029876713054
39032,40.0,0.9239536975665184,2.537126864731093
39033,40.0,0.9239773695672758,2.537450838419452
39034,40.0,0.9240010415680333,2.537774908796747
39035,40.0,0.9240247135687908,2.538099075923401
39036,40.0,0.9240483855695484,2.5384233398598948
39037,40.0,0.9240720575703059,2.538747700666761
39038,40.0,0.9240957295710633,2.539072158404592
39039,40.0,0.9241194015718208,2.5393967131340385
39040,40.0,0.9241430735725783,2.539721364915804
39041,40.0,0.9241667455733359,2.5400461138106536
39042,40.0,0.9241904175740934,2.5403709598794033
39043,40.0,0.9242140895748509,2.5406959031829306
39044,40.0,0.9242377615756083,2.5410209437821694
39045,40.0,0.9242614335763659,2.5413460817381104
39046,40.0,0.9242851055771234,2.5416713171117995
39047,40.0,0.9243087775778809,2.541996649964342
39048,40.0,0.9243324495786384,2.5423220803569
39049,40.0,0.9243561215793958,2.542647608350694
39050,40.0,0.9243797935801534,2.5429732340070017
39051,40.0,0.9244034655809109,2.543298957387155
39052,40.0,0.9244271375816684,2.543624778552547
39053,40.0,0.9244508095824259,2.543950697564629
39054,40.0,0.9244744815831835,2.5442767144849086
39055,40.0,0.9244981535839409,2.5446028293749485
39056,40.0,0.9245218255846984,2.544929042296374
39057,40.0,0.9245454975854559,2.5452553533108664
39058,40.0,0.9245691695862134,2.5455817624801647
39059,40.0,0.924592841586971,2.545908269866068
39060,40.0,0.9246165135877285,2.5462348755304296
39061,40.0,0.9246401855884859,2.5465615795351644
39062,40.0,0.9246638575892434,2.5468883819422445
39063,40.0,0.924687529590001,2.5472152828137022
39064,40.0,0.9247112015907585,2.5475422822116243
39065,40.0,0.924734873591516,2.5478693801981596
39066,40.0,0.9247585455922734,2.5481965768355144
39067,40.0,0.9247822175930309,2.548523872185954
39068,40.0,0.9248058895937885,2.548851266311804
39069,40.0,0.924829561594546,2.549178759275444
39070,40.0,0.9248532335953035,2.549506351139317
39071,40.0,0.924876905596061,2.549834041965924
39072,40.0,0.9249005775968184,2.550161831817824
39073,40.0,0.924924249597576,2.5504897207576387
39074,40.0,0.9249479215983335,2.550817708848042
39075,40.0,0.924971593599091,2.551145796151774
39076,40.0,0.9249952655998485,2.5514739827316304
39077,40.0,0.925018937600606,2.55180226865047
39078,40.0,0.9250426096013635,2.552130653971205
39079,40.0,0.925066281602121,2.552459138756813
39080,40.0,0.9250899536028785,2.5527877230703284
39081,40.0,0.925113625603636,2.5531164069748464
39082,40.0,0.9251372976043936,2.5534451905335227
39083,40.0,0.925160969605151,2.5537740738095698
39084,40.0,0.9251846416059085,2.554103056866263
39085,40.0,0.925208313606666,2.5544321397669374
39086,40.0,0.9252319856074236,2.554761322574989
39087,40.0,0.9252556576081811,2.55509060535387
39088,40.0,0.9252793296089385,2.555419988167097
39089,40.0,0.925303001609696,2.555749471078246
39090,40.0,0.9253266736104535,2.5560790541509526
39091,40.0,0.9253503456112111,2.5564087374489146
39092,40.0,0.9253740176119686,2.5567385210358875
39093,40.0,0.9253976896127261,2.557068404975689
39094,40.0,0.9254213616134835,2.5573983893321994
39095,40.0,0.9254450336142411,2.5577284741693584
39096,40.0,0.9254687056149986,2.5580586595511634
39097,40.0,0.9254923776157561,2.5583889455416777
39098,40.09999847,0.9255160496165136,2.5587193322050235
39099,40.09999847,0.925539721617271,2.5590498196053844
39100,40.09999847,0.9255633936180286,2.5593804078070064
39101,40.09999847,0.9255870656187861,2.5597110968741923
39102,40.09999847,0.9256107376195436,2.560041886871311
39103,40.09999847,0.9256344096203011,2.560372777862792
39104,40.09999847,0.9256580816210586,2.5607037699131254
39105,40.09999847,0.9256817536218162,2.561034863086864
39106,40.1,0.9257054256225736,2.561366057448619
39107,40.2,0.9257290976233311,2.561697353063067
39108,40.2,0.9257527696240886,2.5620287499949455
39109,40.2,0.9257764416248462,2.5623602483090546
39110,40.2,0.9258001136256037,2.562691848070253
39111,40.20000076,0.9258237856263611,2.563023549343465
39112,40.20000076,0.9258474576271186,2.5633553521936765
39113,40.20000076,0.9258711296278761,2.5636872566859346
39114,40.20000076,0.9258948016286337,2.564019262885351
39115,40.20000076,0.9259184736293912,2.5643513708570946
39116,40.20000076,0.9259421456301486,2.564683580666402
39117,40.20000076,0.9259658176309061,2.565015892378571
39118,40.20000076,0.9259894896316637,2.565348306058962
39119,40.20000076,0.9260131616324212,2.565680821772995
39120,40.20000076,0.9260368336331787,2.566013439586157
39121,40.20000076,0.9260605056339362,2.566346159563997
39122,40.20000076,0.9260841776346936,2.5666789817721254
39123,40.20000076,0.9261078496354512,2.5670119062762184
39124,40.20000076,0.9261315216362087,2.5673449331420106
39125,40.20000076,0.9261551936369662,2.5676780624353044
39126,40.20000076,0.9261788656377237,2.5680112942219626
39127,40.20000076,0.9262025376384811,2.5683446285679135
39128,40.20000076,0.9262262096392387,2.5686780655391486
39129,40.20000076,0.9262498816399962,2.56901160520172
39130,40.20000076,0.9262735536407537,2.569345247621746
39131,40.20000076,0.9262972256415112,2.569678992865409
39132,40.29999924,0.9263208976422688,2.5700128409989556
39133,40.29999924,0.9263445696430262,2.5703467920886913
39134,40.29999924,0.9263682416437837,2.5706808462009914
39135,40.29999924,0.9263919136445412,2.5710150034022927
39136,40.29999924,0.9264155856452987,2.571349263759097
39137,40.29999924,0.9264392576460563,2.5716836273379697
39138,40.29999924,0.9264629296468138,2.572018094205539
39139,40.29999924,0.9264866016475712,2.572352664428499
39140,40.29999924,0.9265102736483287,2.572687338073609
39141,40.3,0.9265339456490863,2.573022115207693
39142,40.3,0.9265576176498438,2.5733569958976354
39143,40.3,0.9265812896506013,2.5736919802103904
39144,40.4,0.9266049616513587,2.5740270682129744
39145,40.4,0.9266286336521162,2.574362259972469
39146,40.4,0.9266523056528738,2.5746975555560234
39147,40.40000153,0.9266759776536313,2.5750329550308453
39148,40.40000153,0.9266996496543888,2.575368458464213
39149,40.40000153,0.9267233216551463,2.575704065923469
39150,40.40000153,0.9267469936559039,2.576039777476022
39151,40.40000153,0.9267706656566613,2.576375593189341
39152,40.40000153,0.9267943376574188,2.5767115131309657
39153,40.40000153,0.9268180096581763,2.5770475373685
39154,40.40000153,0.9268416816589338,2.5773836659696125
39155,40.5,0.9268653536596914,2.5777198990020405
39156,40.5,0.9268890256604488,2.57805623653358
39157,40.5,0.9269126976612063,2.5783926786321008
39158,40.5,0.9269363696619638,2.5787292253655334
39159,40.5,0.9269600416627213,2.5790658768018777
39160,40.5,0.9269837136634789,2.579402633009199
39161,40.5,0.9270073856642363,2.579739494055625
39162,40.5,0.9270310576649938,2.580076460009354
39163,40.5,0.9270547296657513,2.58041353093865
39164,40.5,0.9270784016665089,2.580750706911844
39165,40.5,0.9271020736672664,2.581087987997329
39166,40.5,0.9271257456680239,2.58142537426357
39167,40.5,0.9271494176687813,2.5817628657790967
39168,40.5,0.9271730896695388,2.5821004626125053
39169,40.5,0.9271967616702964,2.5824381648324612
39170,40.5,0.9272204336710539,2.582775972507691
39171,40.5,0.9272441056718114,2.5831138857069944
39172,40.5,0.9272677776725688,2.5834519044992357
39173,40.5,0.9272914496733264,2.5837900289533478
39174,40.5,0.9273151216740839,2.5841282591383274
39175,40.5,0.9273387936748414,2.584466595123242
39176,40.5,0.9273624656755989,2.584805036977227
39177,40.5,0.9273861376763564,2.585143584769482
39178,40.5,0.927409809677114,2.5854822385692793
39179,40.5,0.9274334816778714,2.585820998445953
39180,40.5,0.9274571536786289,2.5861598644689088
39181,40.59999847,0.9274808256793864,2.58649883670762
39182,40.59999847,0.927504497680144,2.586837915231629
39183,40.59999847,0.9275281696809015,2.5871771001105417
39184,40.59999847,0.9275518416816589,2.5875163914140367
39185,40.59999847,0.9275755136824164,2.58785578921186
39186,40.59999847,0.9275991856831739,2.588195293573826
39187,40.6,0.9276228576839315,2.5885349045698174
39188,40.6,0.927646529684689,2.5888746222697825
39189,40.7,0.9276702016854464,2.589214446743743
39190,40.7,0.9276938736862039,2.589554378061787
39191,40.70000076,0.9277175456869614,2.5898944162940714
39192,40.70000076,0.927741217687719,2.590234561510824
39193,40.70000076,0.9277648896884765,2.5905748137823377
39194,40.70000076,0.927788561689234,2.5909151731789772
39195,40.70000076,0.9278122336899914,2.5912556397711763
39196,40.70000076,0.927835905690749,2.5915962136294395
39197,40.70000076,0.9278595776915065,2.5919368948243355
39198,40.70000076,0.927883249692264,2.592277683426508
39199,40.79999924,0.9279069216930215,2.592618579506668
39200,40.79999924,0.927930593693779,2.592959583135596
39201,40.79999924,0.9279542656945365,2.593300694384144
39202,40.8,0.927977937695294,2.59364191332323
39203,40.90000153,0.9280016096960515,2.5939832400238454
39204,40.90000153,0.928025281696809,2.5943246745570505
39205,40.90000153,0.9280489536975666,2.5946662169939776
39206,40.90000153,0.928072625698324,2.595007867405824
39207,41.0,0.9280962976990815,2.595349625863862
39208,41.0,0.928119969699839,2.5956914924394336
39209,41.0,0.9281436417005965,2.5960334672039505
39210,41.0,0.9281673137013541,2.596375550228896
39211,41.0,0.9281909857021116,2.5967177415858207
39212,41.0,0.928214657702869,2.59706004134635
39213,41.0,0.9282383297036265,2.597402449582178
39214,41.0,0.9282620017043841,2.5977449663650725
39215,41.0,0.9282856737051416,2.598087591766867
39216,41.0,0.9283093457058991,2.598430325859471
39217,41.0,0.9283330177066565,2.598773168714863
39218,41.0,0.928356689707414,2.5991161204050934
39219,41.0,0.9283803617081716,2.5994591810022865
39220,41.0,0.9284040337089291,2.5998023505786314
39221,41.0,0.9284277057096866,2.600145629206395
39222,41.0,0.9284513777104441,2.600489016957914
39223,41.0,0.9284750497112015,2.6008325139055968
39224,41.0,0.9284987217119591,2.601176120121925
39225,41.0,0.9285223937127166,2.6015198356794484
39226,41.0,0.9285460657134741,2.601863660650792
39227,41.0,0.9285697377142316,2.6022075951086534
39228,41.0,0.9285934097149892,2.602551639125802
39229,41.0,0.9286170817157466,2.6028957927750764
39230,41.0,0.9286407537165041,2.6032400561293922
39231,41.0,0.9286644257172616,2.6035844292617347
39232,41.0,0.9286880977180191,2.603928912245163
39233,41.0,0.9287117697187767,2.6042735051528116
39234,41.0,0.9287354417195341,2.60461820805788
39235,41.0,0.9287591137202916,2.6049630210336483
39236,41.0,0.9287827857210491,2.6053079441534663
39237,41.0,0.9288064577218067,2.6056529774907604
39238,41.0,0.9288301297225642,2.605998121119023
39239,41.0,0.9288538017233217,2.6063433751118263
39240,41.0,0.9288774737240791,2.6066887395428138
39241,41.0,0.9289011457248366,2.6070342144857035
39242,41.0,0.9289248177255942,2.6073798000142867
39243,41.0,0.9289484897263517,2.6077254962024257
39244,41.0,0.9289721617271092,2.60807130312406
39245,41.0,0.9289958337278666,2.6084172208532013
39246,41.0,0.9290195057286241,2.608763249463937
39247,41.0,0.9290431777293817,2.6091093890304284
39248,41.0,0.9290668497301392,2.609455639626907
39249,41.0,0.9290905217308967,2.6098020013276835
39250,41.0,0.9291141937316542,2.6101484742071417
39251,41.0,0.9291378657324117,2.6104950583397404
39252,41.0,0.9291615377331692,2.610841753800009
39253,41.0,0.9291852097339267,2.6111885606625567
39254,41.0,0.9292088817346842,2.6115354790020655
39255,41.0,0.9292325537354417,2.6118825088932924
39256,41.0,0.9292562257361993,2.6122296504110714
39257,41.0,0.9292798977369567,2.612576903630305
39258,41.0,0.9293035697377142,2.612924268625979
39259,41.0,0.9293272417384717,2.6132717454731496
39260,41.0,0.9293509137392293,2.6136193342469523
39261,41.0,0.9293745857399868,2.6139670350225916
39262,41.0,0.9293982577407442,2.6143148478753546
39263,41.0,0.9294219297415017,2.6146627728806004
39264,41.0,0.9294456017422592,2.6150108101137652
39265,41.0,0.9294692737430168,2.615358959650362
39266,41.09999847,0.9294929457437743,2.6157072215659753
39267,41.09999847,0.9295166177445318,2.616055595936271
39268,41.09999847,0.9295402897452892,2.616404082836989
39269,41.09999847,0.9295639617460468,2.616752682343947
